日付,時間,時間帯,カテゴリ,商品,数量,価格設定,商品番号（SKU）,適用済みカスタマイズ,総売上高,ディスカウント,純売上高,税金,注文ID,支払いID,デバイス名,メモ,レシート詳細,支払/払戻,店舗,ダイニングオプション,顧客ID,顧客名,顧客リファレンスID,単位,件数,GTIN,商品の種類,発送メモ,チャネル,トークン,カード種別,使用カード末尾4桁
2026/01/01,14:14:00,日本,ドリンク,テスト商品_SKU0025,3,,SKU0025,,2598,0,2338,260,OID000122,PID000122,iPad,,https://example.test/txn/122,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,14:21:00,日本,ドリンク,テスト商品_SKU0027,-2,,SKU0027,,-1788,0,-1609,-179,OID000123,PID000123,iPad,返品,https://example.test/txn/123,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/01,14:28:00,日本,ドリンク,テスト商品_SKU0019,4,,SKU0019,,2404,0,2164,240,OID000124,PID000124,iPad,,https://example.test/txn/124,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,14:35:00,日本,ドリンク,テスト商品_SKU0014,-4,,SKU0014,,-1908,0,-1717,-191,OID000125,PID000125,iPad,返品,https://example.test/txn/125,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/01,14:42:00,日本,ドリンク,テスト商品_SKU0004,1,,SKU0004,,356,0,320,36,OID000126,PID000126,iPad,,https://example.test/txn/126,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,14:49:00,日本,ドリンク,テスト商品_SKU0015,2,,SKU0015,,1214,0,1093,121,OID000127,PID000127,iPad,,https://example.test/txn/127,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,14:56:00,日本,ドリンク,テスト商品_SKU0004,-4,,SKU0004,,-3288,0,-2959,-329,OID000128,PID000128,iPad,返品,https://example.test/txn/128,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/01,15:03:00,日本,ドリンク,テスト商品_SKU0025,5,,SKU0025,,2580,0,2322,258,OID000129,PID000129,iPad,,https://example.test/txn/129,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,15:10:00,日本,ドリンク,テスト商品_SKU0008,3,,SKU0008,,2001,0,1801,200,OID000130,PID000130,iPad,,https://example.test/txn/130,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,15:17:00,日本,ドリンク,テスト商品_SKU0004,5,,SKU0004,,2750,0,2475,275,OID000131,PID000131,iPad,,https://example.test/txn/131,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,15:24:00,日本,ドリンク,テスト商品_SKU0018,-3,,SKU0018,,-2751,0,-2476,-275,OID000132,PID000132,iPad,返品,https://example.test/txn/132,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/01,15:31:00,日本,ドリンク,テスト商品_SKU0025,1,,SKU0025,,611,0,550,61,OID000133,PID000133,iPad,,https://example.test/txn/133,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,15:38:00,日本,ドリンク,テスト商品_SKU0021,5,,SKU0021,,1745,0,1571,174,OID000134,PID000134,iPad,,https://example.test/txn/134,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,15:45:00,日本,ドリンク,テスト商品_SKU0022,2,,SKU0022,,1318,0,1186,132,OID000135,PID000135,iPad,,https://example.test/txn/135,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,15:52:00,日本,ドリンク,テスト商品_SKU0030,1,,SKU0030,,720,0,648,72,OID000136,PID000136,iPad,,https://example.test/txn/136,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,15:59:00,日本,ドリンク,テスト商品_SKU0014,3,,SKU0014,,1524,0,1372,152,OID000137,PID000137,iPad,,https://example.test/txn/137,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,16:06:00,日本,ドリンク,テスト商品_SKU0008,1,,SKU0008,,619,0,557,62,OID000138,PID000138,iPad,,https://example.test/txn/138,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,16:13:00,日本,ドリンク,テスト商品_SKU0003,1,,SKU0003,,437,0,393,44,OID000139,PID000139,iPad,,https://example.test/txn/139,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,16:20:00,日本,ドリンク,テスト商品_SKU0022,2,,SKU0022,,1806,0,1625,181,OID000140,PID000140,iPad,,https://example.test/txn/140,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,16:27:00,日本,ドリンク,テスト商品_SKU0013,1,,SKU0013,,882,0,794,88,OID000141,PID000141,iPad,,https://example.test/txn/141,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,16:34:00,日本,ドリンク,テスト商品_SKU0004,3,,SKU0004,,2250,0,2025,225,OID000142,PID000142,iPad,,https://example.test/txn/142,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,16:41:00,日本,ドリンク,SKUなし商品,5,,,,1550,0,1395,155,OID000143,PID000143,iPad,,https://example.test/txn/143,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,16:48:00,日本,ドリンク,テスト商品_SKU0027,5,,SKU0027,,1665,0,1499,166,OID000144,PID000144,iPad,,https://example.test/txn/144,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,16:55:00,日本,ドリンク,テスト商品_SKU0030,2,,SKU0030,,732,0,659,73,OID000145,PID000145,iPad,,https://example.test/txn/145,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,17:02:00,日本,ドリンク,テスト商品_SKU0002,1,,SKU0002,,454,0,409,45,OID000146,PID000146,iPad,,https://example.test/txn/146,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,17:09:00,日本,ドリンク,テスト商品_SKU0020,4,,SKU0020,,2320,0,2088,232,OID000147,PID000147,iPad,,https://example.test/txn/147,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,17:16:00,日本,ドリンク,テスト商品_SKU0015,4,,SKU0015,,3596,0,3236,360,OID000148,PID000148,iPad,,https://example.test/txn/148,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,17:23:00,日本,ドリンク,テスト商品_SKU0011,3,,SKU0011,,1902,0,1712,190,OID000149,PID000149,iPad,,https://example.test/txn/149,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,17:30:00,日本,ドリンク,テスト商品_SKU0029,2,,SKU0029,,1380,0,1242,138,OID000150,PID000150,iPad,,https://example.test/txn/150,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,17:37:00,日本,ドリンク,テスト商品_SKU0028,5,,SKU0028,,3010,0,2709,301,OID000151,PID000151,iPad,,https://example.test/txn/151,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,17:44:00,日本,ドリンク,テスト商品_SKU0007,-4,,SKU0007,,-2748,0,-2473,-275,OID000152,PID000152,iPad,返品,https://example.test/txn/152,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/01,17:51:00,日本,ドリンク,テスト商品_SKU0001,1,,SKU0001,,444,0,400,44,OID000153,PID000153,iPad,,https://example.test/txn/153,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,17:58:00,日本,ドリンク,SKUなし商品,4,,,,1384,0,1246,138,OID000154,PID000154,iPad,,https://example.test/txn/154,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,18:05:00,日本,ドリンク,テスト商品_SKU0027,-1,,SKU0027,,-898,0,-808,-90,OID000155,PID000155,iPad,返品,https://example.test/txn/155,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/01,18:12:00,日本,ドリンク,テスト商品_SKU0012,4,,SKU0012,,2492,0,2243,249,OID000156,PID000156,iPad,,https://example.test/txn/156,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,18:19:00,日本,ドリンク,テスト商品_SKU0004,5,,SKU0004,,3065,0,2759,306,OID000157,PID000157,iPad,,https://example.test/txn/157,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,18:26:00,日本,ドリンク,テスト商品_SKU0012,2,,SKU0012,,616,0,554,62,OID000158,PID000158,iPad,,https://example.test/txn/158,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,18:33:00,日本,ドリンク,テスト商品_SKU0021,4,,SKU0021,,1160,0,1044,116,OID000159,PID000159,iPad,,https://example.test/txn/159,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,18:40:00,日本,ドリンク,テスト商品_SKU0006,4,,SKU0006,,2376,0,2138,238,OID000160,PID000160,iPad,,https://example.test/txn/160,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,18:47:00,日本,ドリンク,SKUなし商品,1,,,,311,0,280,31,OID000161,PID000161,iPad,,https://example.test/txn/161,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,18:54:00,日本,ドリンク,テスト商品_SKU0001,3,,SKU0001,,1863,0,1677,186,OID000162,PID000162,iPad,,https://example.test/txn/162,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,19:01:00,日本,ドリンク,未登録商品_SKU9049,2,,SKU9049,,1504,0,1354,150,OID000163,PID000163,iPad,,https://example.test/txn/163,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,19:08:00,日本,ドリンク,テスト商品_SKU0026,1,,SKU0026,,335,0,301,34,OID000164,PID000164,iPad,,https://example.test/txn/164,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,19:15:00,日本,ドリンク,テスト商品_SKU0011,3,,SKU0011,,2289,0,2060,229,OID000165,PID000165,iPad,,https://example.test/txn/165,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,19:22:00,日本,ドリンク,テスト商品_SKU0025,4,,SKU0025,,2248,0,2023,225,OID000166,PID000166,iPad,,https://example.test/txn/166,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,19:29:00,日本,ドリンク,テスト商品_SKU0025,1,,SKU0025,,889,0,800,89,OID000167,PID000167,iPad,,https://example.test/txn/167,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,19:36:00,日本,ドリンク,テスト商品_SKU0006,3,,SKU0006,,2373,0,2136,237,OID000168,PID000168,iPad,,https://example.test/txn/168,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,19:43:00,日本,ドリンク,テスト商品_SKU0006,4,,SKU0006,,3808,0,3427,381,OID000169,PID000169,iPad,,https://example.test/txn/169,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,19:50:00,日本,ドリンク,テスト商品_SKU0011,3,,SKU0011,,1800,0,1620,180,OID000170,PID000170,iPad,,https://example.test/txn/170,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,19:57:00,日本,ドリンク,テスト商品_SKU0020,-1,,SKU0020,,-638,0,-574,-64,OID000171,PID000171,iPad,返品,https://example.test/txn/171,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/01,20:04:00,日本,ドリンク,未登録商品_SKU9038,4,,SKU9038,,1672,0,1505,167,OID000172,PID000172,iPad,,https://example.test/txn/172,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,20:11:00,日本,ドリンク,テスト商品_SKU0019,3,,SKU0019,,2166,0,1949,217,OID000173,PID000173,iPad,,https://example.test/txn/173,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,20:18:00,日本,ドリンク,未登録商品_SKU9027,2,,SKU9027,,1434,0,1291,143,OID000174,PID000174,iPad,,https://example.test/txn/174,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,20:25:00,日本,ドリンク,テスト商品_SKU0019,5,,SKU0019,,2925,0,2633,292,OID000175,PID000175,iPad,,https://example.test/txn/175,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,20:32:00,日本,ドリンク,テスト商品_SKU0018,5,,SKU0018,,4060,0,3654,406,OID000176,PID000176,iPad,,https://example.test/txn/176,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,20:39:00,日本,ドリンク,テスト商品_SKU0016,1,,SKU0016,,579,0,521,58,OID000177,PID000177,iPad,,https://example.test/txn/177,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/01,20:46:00,日本,ドリンク,テスト商品_SKU0003,5,,SKU0003,,4205,0,3785,420,OID000178,PID000178,iPad,,https://example.test/txn/178,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,20:53:00,日本,ドリンク,SKUなし商品,5,,,,4860,0,4374,486,OID000179,PID000179,iPad,,https://example.test/txn/179,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,21:00:00,日本,ドリンク,テスト商品_SKU0025,2,,SKU0025,,1200,0,1080,120,OID000180,PID000180,iPad,,https://example.test/txn/180,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,21:07:00,日本,ドリンク,テスト商品_SKU0002,5,,SKU0002,,4045,0,3641,404,OID000181,PID000181,iPad,,https://example.test/txn/181,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,21:14:00,日本,ドリンク,SKUなし商品,4,,,,3796,0,3416,380,OID000182,PID000182,iPad,,https://example.test/txn/182,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,21:21:00,日本,ドリンク,テスト商品_SKU0001,-5,,SKU0001,,-1815,0,-1633,-182,OID000183,PID000183,iPad,返品,https://example.test/txn/183,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/01,21:28:00,日本,ドリンク,テスト商品_SKU0016,-3,,SKU0016,,-915,0,-823,-92,OID000184,PID000184,iPad,返品,https://example.test/txn/184,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/01,21:35:00,日本,ドリンク,テスト商品_SKU0003,4,,SKU0003,,1812,0,1631,181,OID000185,PID000185,iPad,,https://example.test/txn/185,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,21:42:00,日本,ドリンク,テスト商品_SKU0012,4,,SKU0012,,1988,0,1789,199,OID000186,PID000186,iPad,,https://example.test/txn/186,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,21:49:00,日本,ドリンク,テスト商品_abc123,4,,abc123,,2480,0,2232,248,OID000187,PID000187,iPad,,https://example.test/txn/187,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,21:56:00,日本,ドリンク,テスト商品_SKU0022,-5,,SKU0022,,-3305,0,-2975,-330,OID000188,PID000188,iPad,返品,https://example.test/txn/188,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/01,22:03:00,日本,ドリンク,テスト商品_SKU0025,-5,,SKU0025,,-2015,0,-1813,-202,OID000189,PID000189,iPad,返品,https://example.test/txn/189,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/01,22:10:00,日本,ドリンク,テスト商品_SKU0011,2,,SKU0011,,1728,0,1555,173,OID000190,PID000190,iPad,,https://example.test/txn/190,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,22:17:00,日本,ドリンク,テスト商品_SKU0002,3,,SKU0002,,2418,0,2176,242,OID000191,PID000191,iPad,,https://example.test/txn/191,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,22:24:00,日本,ドリンク,テスト商品_SKU0018,5,,SKU0018,,2485,0,2237,248,OID000192,PID000192,iPad,,https://example.test/txn/192,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,22:31:00,日本,ドリンク,テスト商品_SKU0009,5,,SKU0009,,3230,0,2907,323,OID000193,PID000193,iPad,,https://example.test/txn/193,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,22:38:00,日本,ドリンク,SKUなし商品,5,,,,3385,0,3047,338,OID000194,PID000194,iPad,,https://example.test/txn/194,取引,TestShop,,,,,単価,5,,通常,,POS,,VISA,1234
2026/01/01,22:45:00,日本,ドリンク,テスト商品_SKU0001,4,,SKU0001,,3264,0,2938,326,OID000195,PID000195,iPad,,https://example.test/txn/195,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,22:52:00,日本,ドリンク,テスト商品_SKU0023,-2,,SKU0023,,-1864,0,-1678,-186,OID000196,PID000196,iPad,返品,https://example.test/txn/196,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
2026/01/01,22:59:00,日本,ドリンク,テスト商品_SKU0024,3,,SKU0024,,1071,0,964,107,OID000197,PID000197,iPad,,https://example.test/txn/197,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,23:06:00,日本,ドリンク,テスト商品_SKU0026,2,,SKU0026,,608,0,547,61,OID000198,PID000198,iPad,,https://example.test/txn/198,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,23:13:00,日本,ドリンク,テスト商品_SKU0006,2,,SKU0006,,1496,0,1346,150,OID000199,PID000199,iPad,,https://example.test/txn/199,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/01,23:20:00,日本,ドリンク,テスト商品_SKU0022,4,,SKU0022,,2848,0,2563,285,OID000200,PID000200,iPad,,https://example.test/txn/200,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/01,23:27:00,日本,ドリンク,テスト商品_SKU0003,-4,,SKU0003,,-2104,0,-1894,-210,OID000201,PID000201,iPad,返品,https://example.test/txn/201,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/01,23:34:00,日本,ドリンク,テスト商品_SKU0026,3,,SKU0026,,2235,0,2011,224,OID000202,PID000202,iPad,,https://example.test/txn/202,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/01,23:41:00,日本,ドリンク,テスト商品_SKU0007,-5,,SKU0007,,-1870,0,-1683,-187,OID000203,PID000203,iPad,返品,https://example.test/txn/203,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/01,23:48:00,日本,ドリンク,テスト商品_SKU0018,-3,,SKU0018,,-1026,0,-923,-103,OID000204,PID000204,iPad,返品,https://example.test/txn/204,払い戻し,TestShop,,,,,単価,-3,,通常,,POS,,VISA,1234
2026/01/01,23:55:00,日本,ドリンク,テスト商品_SKU0004,-1,,SKU0004,,-958,0,-862,-96,OID000205,PID000205,iPad,返品,https://example.test/txn/205,払い戻し,TestShop,,,,,単価,-1,,通常,,POS,,VISA,1234
2026/01/02,00:02:00,日本,ドリンク,テスト商品_SKU0015,4,,SKU0015,,2364,0,2128,236,OID000206,PID000206,iPad,,https://example.test/txn/206,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/02,00:09:00,日本,ドリンク,未登録商品_SKU9014,1,,SKU9014,,497,0,447,50,OID000207,PID000207,iPad,,https://example.test/txn/207,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/02,00:16:00,日本,ドリンク,テスト商品_SKU0008,3,,SKU0008,,1647,0,1482,165,OID000208,PID000208,iPad,,https://example.test/txn/208,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/02,00:23:00,日本,ドリンク,テスト商品_SKU0004,1,,SKU0004,,695,0,625,70,OID000209,PID000209,iPad,,https://example.test/txn/209,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/02,00:30:00,日本,ドリンク,テスト商品_SKU0026,3,,SKU0026,,1644,0,1480,164,OID000210,PID000210,iPad,,https://example.test/txn/210,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/02,00:37:00,日本,ドリンク,テスト商品_SKU0026,2,,SKU0026,,656,0,590,66,OID000211,PID000211,iPad,,https://example.test/txn/211,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/02,00:44:00,日本,ドリンク,テスト商品_SKU0007,2,,SKU0007,,676,0,608,68,OID000212,PID000212,iPad,,https://example.test/txn/212,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/02,00:51:00,日本,ドリンク,テスト商品_SKU0005,-5,,SKU0005,,-4885,0,-4397,-488,OID000213,PID000213,iPad,返品,https://example.test/txn/213,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/02,00:58:00,日本,ドリンク,テスト商品_SKU0021,1,,SKU0021,,424,0,382,42,OID000214,PID000214,iPad,,https://example.test/txn/214,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/02,01:05:00,日本,ドリンク,テスト商品_SKU0007,2,,SKU0007,,766,0,689,77,OID000215,PID000215,iPad,,https://example.test/txn/215,取引,TestShop,,,,,単価,2,,通常,,POS,,VISA,1234
2026/01/02,01:12:00,日本,ドリンク,テスト商品_SKU0005,1,,SKU0005,,601,0,541,60,OID000216,PID000216,iPad,,https://example.test/txn/216,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/02,01:19:00,日本,ドリンク,テスト商品_SKU0013,-4,,SKU0013,,-2596,0,-2336,-260,OID000217,PID000217,iPad,返品,https://example.test/txn/217,払い戻し,TestShop,,,,,単価,-4,,通常,,POS,,VISA,1234
2026/01/02,01:26:00,日本,ドリンク,テスト商品_SKU0028,1,,SKU0028,,964,0,868,96,OID000218,PID000218,iPad,,https://example.test/txn/218,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/02,01:33:00,日本,ドリンク,テスト商品_SKU0024,4,,SKU0024,,3032,0,2729,303,OID000219,PID000219,iPad,,https://example.test/txn/219,取引,TestShop,,,,,単価,4,,通常,,POS,,VISA,1234
2026/01/02,01:40:00,日本,ドリンク,テスト商品_SKU0018,3,,SKU0018,,2448,0,2203,245,OID000220,PID000220,iPad,,https://example.test/txn/220,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/02,01:47:00,日本,ドリンク,SKUなし商品,1,,,,702,0,632,70,OID000221,PID000221,iPad,,https://example.test/txn/221,取引,TestShop,,,,,単価,1,,通常,,POS,,VISA,1234
2026/01/02,01:54:00,日本,ドリンク,テスト商品_SKU0013,3,,SKU0013,,2628,0,2365,263,OID000222,PID000222,iPad,,https://example.test/txn/222,取引,TestShop,,,,,単価,3,,通常,,POS,,VISA,1234
2026/01/02,02:01:00,日本,ドリンク,テスト商品_SKU0001,-5,,SKU0001,,-1910,0,-1719,-191,OID000223,PID000223,iPad,返品,https://example.test/txn/223,払い戻し,TestShop,,,,,単価,-5,,通常,,POS,,VISA,1234
2026/01/02,02:08:00,日本,ドリンク,テスト商品_SKU0015,-2,,SKU0015,,-1582,0,-1424,-158,OID000224,PID000224,iPad,返品,https://example.test/txn/224,払い戻し,TestShop,,,,,単価,-2,,通常,,POS,,VISA,1234
